name,size,link
Bust-A-Move 4 (USA).chd,269 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Bust-A-Move%204%20%28USA%29.chd?download=true
Buster Bros. Collection (USA).chd,288 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Buster%20Bros.%20Collection%20%28USA%29.chd?download=true
C - The Contra Adventure (USA).chd,213 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/C%20-%20The%20Contra%20Adventure%20%28USA%29.chd?download=true
C-12 - Final Resistance (USA).chd,266 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/C-12%20-%20Final%20Resistance%20%28USA%29.chd?download=true
Cabela's Big Game Hunter - Ultimate Challenge (USA).chd,192 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cabela%27s%20Big%20Game%20Hunter%20-%20Ultimate%20Challenge%20%28USA%29.chd?download=true
Cabela's Ultimate Deer Hunt - Open Season (USA).chd,179 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cabela%27s%20Ultimate%20Deer%20Hunt%20-%20Open%20Season%20%28USA%29.chd?download=true
Caesars Palace (USA).chd,249 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Caesars%20Palace%20%28USA%29.chd?download=true
Caesars Palace 2000 - Millennium Gold Edition (USA).chd,74 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Caesars%20Palace%202000%20-%20Millennium%20Gold%20Edition%20%28USA%29.chd?download=true
Caesars Palace II (USA).chd,195 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Caesars%20Palace%20II%20%28USA%29.chd?download=true
Calamity 1 - The Natural World (USA).chd,252 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Calamity%201%20-%20The%20Natural%20World%20%28USA%29.chd?download=true
Calamity 2 - People and Traditions (USA).chd,234 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Calamity%202%20-%20People%20and%20Traditions%20%28USA%29.chd?download=true
Calamity 3 - Around the World (USA).chd,288 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Calamity%203%20-%20Around%20the%20World%20%28USA%29.chd?download=true
Card Captor Sakura - Clowcard Magic (Japan) (Genteiban).chd,340 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Card%20Captor%20Sakura%20-%20Clowcard%20Magic%20%28Japan%29%20%28Genteiban%29.chd?download=true
Cardinal Syn (USA).chd,386 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cardinal%20Syn%20%28USA%29.chd?download=true
Carnage Heart (USA) (Mission Briefing).chd,456 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Carnage%20Heart%20%28USA%29%20%28Mission%20Briefing%29.chd?download=true
Carnage Heart (USA).chd,64 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Carnage%20Heart%20%28USA%29.chd?download=true
CART World Series (USA).chd,398 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/CART%20World%20Series%20%28USA%29.chd?download=true
Casper (USA).chd,145 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Casper%20%28USA%29.chd?download=true
Casper - Friends Around the World (USA).chd,133 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Casper%20-%20Friends%20Around%20the%20World%20%28USA%29.chd?download=true
Castlevania - Symphony of the Night (USA).chd,385 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Castlevania%20-%20Symphony%20of%20the%20Night%20%28USA%29.chd?download=true
Castlevania Chronicles (USA).chd,340 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Castlevania%20Chronicles%20%28USA%29.chd?download=true
Castrol Honda Superbike Racing (USA).chd,191 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Castrol%20Honda%20Superbike%20Racing%20%28USA%29.chd?download=true
"Cat in the Hat, The (USA).chd",71 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cat%20in%20the%20Hat%2C%20The%20%28USA%29.chd?download=true
Centipede (USA).chd,238 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Centipede%20%28USA%29.chd?download=true
Championship Bass (USA).chd,162 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Championship%20Bass%20%28USA%29.chd?download=true
Championship Motocross 2001 featuring Ricky Carmichael (USA).chd,255 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Championship%20Motocross%202001%20featuring%20Ricky%20Carmichael%20%28USA%29.chd?download=true
Chase the Express (Japan) (Demo 2).chd,358 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Chase%20the%20Express%20%28Japan%29%20%28Demo%202%29.chd?download=true
Chibi Chara Game - Ginga Eiyuu Densetsu (Japan) (Disc 1) (Go! Go! Casino) (Shokai Tokuten Yan Genteiban).chd,233 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Chibi%20Chara%20Game%20-%20Ginga%20Eiyuu%20Densetsu%20%28Japan%29%20%28Disc%201%29%20%28Go%21%20Go%21%20Casino%29%20%28Shokai%20Tokuten%20Yan%20Genteiban%29.chd?download=true
Chibi Chara Game - Ginga Eiyuu Densetsu (Japan) (Disc 2) (Let's Surogoku) (Shokai Tokuten Yan Genteiban).chd,145 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Chibi%20Chara%20Game%20-%20Ginga%20Eiyuu%20Densetsu%20%28Japan%29%20%28Disc%202%29%20%28Let%27s%20Surogoku%29%20%28Shokai%20Tokuten%20Yan%20Genteiban%29.chd?download=true
Chicken Run (USA).chd,307 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Chicken%20Run%20%28USA%29.chd?download=true
Chocobo Racing (USA).chd,213 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Chocobo%20Racing%20%28USA%29.chd?download=true
Chocobo's Dungeon 2 (USA).chd,277 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Chocobo%27s%20Dungeon%202%20%28USA%29.chd?download=true
Chronicles of the Sword (USA) (Disc 1).chd,336 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Chronicles%20of%20the%20Sword%20%28USA%29%20%28Disc%201%29.chd?download=true
Chronicles of the Sword (USA) (Disc 2).chd,250 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Chronicles%20of%20the%20Sword%20%28USA%29%20%28Disc%202%29.chd?download=true
Chronicles of the Sword (USA) (Disc 2).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Chronicles%20of%20the%20Sword%20%28USA%29%20%28Disc%202%29.chd.aria2?download=true
Chrono Cross (USA) (Disc 1).chd,403 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Chrono%20Cross%20%28USA%29%20%28Disc%201%29.chd?download=true
Circadia (Japan) (Demo 2).chd,207 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Circadia%20%28Japan%29%20%28Demo%202%29.chd?download=true
Clock Tower 2 (Japan) (Demo 2).chd,309 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Clock%20Tower%202%20%28Japan%29%20%28Demo%202%29.chd?download=true
Clock Tower II - The Struggle Within (USA).chd,125 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Clock%20Tower%20II%20-%20The%20Struggle%20Within%20%28USA%29.chd?download=true
Code Breaker (USA) (Unl).chd,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Code%20Breaker%20%28USA%29%20%28Unl%29.chd?download=true
Code Breaker Version 2 (USA) (Unl).chd,1 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Code%20Breaker%20Version%202%20%28USA%29%20%28Unl%29.chd?download=true
Code Breaker Version 3 (USA) (Unl).chd,1 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Code%20Breaker%20Version%203%20%28USA%29%20%28Unl%29.chd?download=true
Codebreaker D.J. (USA) (Unl).chd,1 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Codebreaker%20D.J.%20%28USA%29%20%28Unl%29.chd?download=true
Codemasters Demo CD (USA).chd,68 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Codemasters%20Demo%20CD%20%28USA%29.chd?download=true
Codename - Tenka (USA) (Rev 1).chd,365 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Codename%20-%20Tenka%20%28USA%29%20%28Rev%201%29.chd?download=true
Codename - Tenka (USA) (Rev 1).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Codename%20-%20Tenka%20%28USA%29%20%28Rev%201%29.chd.aria2?download=true
Codename - Tenka (USA).chd,365 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Codename%20-%20Tenka%20%28USA%29.chd?download=true
Colin McRae Rally (USA).chd,180 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Colin%20McRae%20Rally%20%28USA%29.chd?download=true
"Colin McRae Rally 2.0 (USA) (En,Fr,Es).chd",262 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Colin%20McRae%20Rally%202.0%20%28USA%29%20%28En%2CFr%2CEs%29.chd?download=true
College Slam (USA).chd,302 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/College%20Slam%20%28USA%29.chd?download=true
Command & Conquer (USA) (Disc 2) (NOD).chd,462 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Command%20%26%20Conquer%20%28USA%29%20%28Disc%202%29%20%28NOD%29.chd?download=true
Command & Conquer - Red Alert (USA) (Disc 1) (Allies).chd,492 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Command%20%26%20Conquer%20-%20Red%20Alert%20%28USA%29%20%28Disc%201%29%20%28Allies%29.chd?download=true
Command & Conquer - Red Alert (USA) (Disc 2) (Soviet).chd,517 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Command%20%26%20Conquer%20-%20Red%20Alert%20%28USA%29%20%28Disc%202%29%20%28Soviet%29.chd?download=true
Command & Conquer - Red Alert - Retaliation (USA) (Disc 1) (Allies).chd,353 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Command%20%26%20Conquer%20-%20Red%20Alert%20-%20Retaliation%20%28USA%29%20%28Disc%201%29%20%28Allies%29.chd?download=true
Command & Conquer - Red Alert - Retaliation (USA) (Disc 2) (Soviet).chd,362 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Command%20%26%20Conquer%20-%20Red%20Alert%20-%20Retaliation%20%28USA%29%20%28Disc%202%29%20%28Soviet%29.chd?download=true
Contender (USA) (Demo).chd,74 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Contender%20%28USA%29%20%28Demo%29.chd?download=true
Contender (USA).chd,232 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Contender%20%28USA%29.chd?download=true
Contender 2 (USA).chd,64 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Contender%202%20%28USA%29.chd?download=true
Contra - Legacy of War (USA).chd,293 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Contra%20-%20Legacy%20of%20War%20%28USA%29.chd?download=true
Cool Boarders (USA).chd,219 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%20%28USA%29.chd?download=true
Cool Boarders 2 (USA).chd,479 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%202%20%28USA%29.chd?download=true
Cool Boarders 2001 (USA) (Demo).chd,54 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%202001%20%28USA%29%20%28Demo%29.chd?download=true
Cool Boarders 2001 (USA).chd,98 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%202001%20%28USA%29.chd?download=true
Cool Boarders 3 (USA) (Beta).chd,90 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%203%20%28USA%29%20%28Beta%29.chd?download=true
Cool Boarders 3 (USA) (Beta).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%203%20%28USA%29%20%28Beta%29.chd.aria2?download=true
Cool Boarders 3 (USA) (Demo).chd,134 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%203%20%28USA%29%20%28Demo%29.chd?download=true
Cool Boarders 3 (USA).chd,134 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%203%20%28USA%29.chd?download=true
Cool Boarders 4 (USA) (Demo).chd,107 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%204%20%28USA%29%20%28Demo%29.chd?download=true
Cool Boarders 4 (USA).chd,107 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cool%20Boarders%204%20%28USA%29.chd?download=true
Cosmic Cookoff - Language Arts (USA).chd,152 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cosmic%20Cookoff%20-%20Language%20Arts%20%28USA%29.chd?download=true
Cosmic Cookoff - Mathematics (USA).chd,170 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cosmic%20Cookoff%20-%20Mathematics%20%28USA%29.chd?download=true
Countdown Vampires (USA) (Disc 1).chd,182 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Countdown%20Vampires%20%28USA%29%20%28Disc%201%29.chd?download=true
Countdown Vampires (USA) (Disc 2).chd,276 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Countdown%20Vampires%20%28USA%29%20%28Disc%202%29.chd?download=true
Crash Bandicoot - Warped (USA).chd,104 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crash%20Bandicoot%20-%20Warped%20%28USA%29.chd?download=true
Crash Bandicoot 2 - Cortex Strikes Back (USA).chd,98 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crash%20Bandicoot%202%20-%20Cortex%20Strikes%20Back%20%28USA%29.chd?download=true
Crash Bash & Spyro - Year of the Dragon (USA) (Demo).chd,46 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crash%20Bash%20%26%20Spyro%20-%20Year%20of%20the%20Dragon%20%28USA%29%20%28Demo%29.chd?download=true
Crash Bash (USA) (Demo).chd,22 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crash%20Bash%20%28USA%29%20%28Demo%29.chd?download=true
Crash Bash (USA).chd,61 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crash%20Bash%20%28USA%29.chd?download=true
Creative Camp (USA).chd,28 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Creative%20Camp%20%28USA%29.chd?download=true
Creative Isle (USA).chd,28 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Creative%20Isle%20%28USA%29.chd?download=true
Creative Journey (USA).chd,37 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Creative%20Journey%20%28USA%29.chd?download=true
Creative Voyage (USA).chd,38 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Creative%20Voyage%20%28USA%29.chd?download=true
Crime Killer (USA) (Demo).chd,35 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crime%20Killer%20%28USA%29%20%28Demo%29.chd?download=true
Crime Killer (USA).chd,404 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crime%20Killer%20%28USA%29.chd?download=true
"Crow, The - City of Angels (USA).chd",158 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crow%2C%20The%20-%20City%20of%20Angels%20%28USA%29.chd?download=true
Crusader - No Remorse (USA).chd,521 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crusader%20-%20No%20Remorse%20%28USA%29.chd?download=true
Crusader - No Remorse (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crusader%20-%20No%20Remorse%20%28USA%29.chd.aria2?download=true
Crusaders of Might and Magic (USA).chd,222 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crusaders%20of%20Might%20and%20Magic%20%28USA%29.chd?download=true
Crypt Killer (USA).chd,213 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Crypt%20Killer%20%28USA%29.chd?download=true
CTR - Crash Team Racing (USA) (Beta).chd,245 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/CTR%20-%20Crash%20Team%20Racing%20%28USA%29%20%28Beta%29.chd?download=true
CTR - Crash Team Racing (USA) (Demo).chd,40 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/CTR%20-%20Crash%20Team%20Racing%20%28USA%29%20%28Demo%29.chd?download=true
CTR - Crash Team Racing (USA).chd,318 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/CTR%20-%20Crash%20Team%20Racing%20%28USA%29.chd?download=true
Cubix Robots for Everyone - Race 'n Robots (USA).chd,234 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cubix%20Robots%20for%20Everyone%20-%20Race%20%27n%20Robots%20%28USA%29.chd?download=true
Cubix Robots for Everyone - Race 'n Robots (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cubix%20Robots%20for%20Everyone%20-%20Race%20%27n%20Robots%20%28USA%29.chd.aria2?download=true
Cyberia (USA).chd,227 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Cyberia%20%28USA%29.chd?download=true
CyberSled (USA).chd,316 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/CyberSled%20%28USA%29.chd?download=true
CyberSpeed (USA) (Rev 1).chd,436 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/CyberSpeed%20%28USA%29%20%28Rev%201%29.chd?download=true
CyberSpeed (USA).chd,436 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/CyberSpeed%20%28USA%29.chd?download=true
CyberTiger (USA).chd,169 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/CyberTiger%20%28USA%29.chd?download=true
D (USA) (Disc 1).chd,418 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/D%20%28USA%29%20%28Disc%201%29.chd?download=true
D (USA) (Disc 2).chd,474 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/D%20%28USA%29%20%28Disc%202%29.chd?download=true
D (USA) (Disc 3).chd,272 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/D%20%28USA%29%20%28Disc%203%29.chd?download=true
Daikoukai Jidai IV - Porto Estado (Japan) (Shokai Genteiban).chd,260 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Daikoukai%20Jidai%20IV%20-%20Porto%20Estado%20%28Japan%29%20%28Shokai%20Genteiban%29.chd?download=true
Dance Dance Revolution (USA).chd,187 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Dance%20Dance%20Revolution%20%28USA%29.chd?download=true
Dance Dance Revolution - Disney Mix (USA).chd,124 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Dance%20Dance%20Revolution%20-%20Disney%20Mix%20%28USA%29.chd?download=true
Dance Dance Revolution Konamix (USA).chd,289 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Dance%20Dance%20Revolution%20Konamix%20%28USA%29.chd?download=true
Danger Girl (USA).chd,378 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Danger%20Girl%20%28USA%29.chd?download=true
Dare Devil Derby 3D (USA).chd,291 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Dare%20Devil%20Derby%203D%20%28USA%29.chd?download=true
Darkstalkers - The Night Warriors (USA).chd,305 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Darkstalkers%20-%20The%20Night%20Warriors%20%28USA%29.chd?download=true
Darkstalkers 3 (USA).chd,503 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Darkstalkers%203%20%28USA%29.chd?download=true
"DBZ - Dead Ball Zone (USA) (En,Fr,De,Es,It).chd",253 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/DBZ%20-%20Dead%20Ball%20Zone%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.chd?download=true
Dead or Alive (USA).chd,371 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Dead%20or%20Alive%20%28USA%29.chd?download=true
Deception III - Dark Delusion (USA).chd,422 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Deception%20III%20-%20Dark%20Delusion%20%28USA%29.chd?download=true
Defcon 5 - Peace Has a Price... (USA).chd,282 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Defcon%205%20-%20Peace%20Has%20a%20Price...%20%28USA%29.chd?download=true
"Delta Force Urban Warfare (USA) (En,Fr,Es).chd",113 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Delta%20Force%20Urban%20Warfare%20%28USA%29%20%28En%2CFr%2CEs%29.chd?download=true
DemoDemo PlayStation Soukan-gou Vol. 1 (Japan).chd,262 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/DemoDemo%20PlayStation%20Soukan-gou%20Vol.%201%20%28Japan%29.chd?download=true
DemoDemo PlayStation Special (Japan).chd,389 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/DemoDemo%20PlayStation%20Special%20%28Japan%29.chd?download=true
